product_id,total_sales,total_quantity
OFF-ST-10000934,598.308,16
FUR-HAR-10002546,598.302,10
TEC-SHA-10000479,598.2,5
TEC-MA-10000868,598.1220000000001,9
FUR-BO-10000820,598.104,4
OFF-BI-10001804,598.0260000000001,46
OFF-KRA-10003337,597.78,17
OFF-AP-10003622,597.6179999999999,31
FUR-FU-10000306,597.6179999999999,13
TEC-MA-10003674,597.132,3
OFF-PA-10002923,597.068,13
TEC-PH-10003357,596.622,10
FUR-FU-10003874,596.55,34
OFF-FEL-10001343,596.25,33
FUR-TA-10001968,596.052,2
TEC-MA-10003404,595.986,4
FUR-HAR-10002632,595.92,8
OFF-EN-10003361,595.8,20
OFF-BIC-10002722,595.3860000000001,39
OFF-BI-10004541,595.3199999999999,43
OFF-AP-10000691,595.296,2
TEC-NOK-10001319,595.2,8
OFF-BI-10002354,594.627,41
TEC-AC-10004044,594.496,26
OFF-ACC-10003636,594.267,12
OFF-PA-10002222,593.84,27
OFF-ST-10000287,592.5384,27
OFF-AR-10003336,592.3679999999999,34
TEC-AC-10001114,591.852,15
OFF-EN-10003069,591.525,18
TEC-MA-10000354,591.408,20
OFF-SU-10004846,591.33,28
FUR-FU-10004097,590.679,17
TEC-PH-10000956,590.499,7
TEC-PH-10000675,590.328,9
OFF-BOS-10001386,590.292,19
OFF-SU-10004655,590.1,21
OFF-ACM-10002816,589.239,29
FUR-DEF-10000065,588.885,9
OFF-PA-10000951,588.8256,22
TEC-MA-10003121,588.6,6
OFF-BI-10004078,588.528,25
TEC-BRO-10003401,588.039,5
FUR-TA-10002557,588.0225,1
FUR-CH-10000171,588.0,12
OFF-SU-10000085,587.952,30
TEC-AC-10004289,587.84,8
OFF-SAN-10001542,587.508,18
OFF-BI-10001568,586.95,43
FUR-FU-10002598,586.9287,15
OFF-BI-10003440,586.71,57
FUR-CH-10000677,586.2239999999999,15
OFF-PA-10001790,586.088,14
OFF-SU-10001657,585.9,16
OFF-AR-10004115,585.9,31
OFF-EN-10000615,585.636,17
TEC-PH-10001492,585.6,8
TEC-NOK-10003560,585.6,8
FUR-FU-10000905,585.36,12
FUR-FU-10000225,585.36,12
OFF-BOS-10003160,585.09,26
TEC-MA-10004993,585.088,7
TEC-AC-10001756,585.072,22
OFF-FIS-10003234,585.0,15
TEC-PH-10000458,584.4960000000001,12
OFF-ST-10004409,584.355,31
OFF-ST-10003835,583.68,22
OFF-BI-10003982,583.6370000000001,48
FUR-FU-10001933,583.4787,27
TEC-ENE-10005000,583.389,7
TEC-CO-10002696,582.84,4
TEC-AC-10000991,582.6759999999999,13
OFF-SU-10002543,582.5607,29
TEC-MA-10002306,582.12,11
TEC-MA-10001358,582.0012,9
OFF-EN-10002581,581.5941,30
OFF-ST-10000676,581.58,7
TEC-CAN-10001981,581.4,4
OFF-EN-10003715,581.1906,26
FUR-FU-10001986,581.172,14
FUR-FU-10003540,581.1632999999999,34
TEC-AC-10000519,580.5840000000001,10
FUR-CH-10003558,580.392,6
OFF-AR-10001518,579.7488,27
TEC-AC-10000642,579.3849,22
OFF-PA-10003511,578.9205,31
FUR-FU-10000069,578.6088,17
TEC-AC-10004478,577.8240000000001,11
TEC-AC-10000354,577.8240000000001,20
OFF-ST-10001413,576.972,26
OFF-SAN-10004824,576.8100000000001,36
TEC-MA-10002898,576.6525,3
OFF-SU-10000835,576.5999999999999,17
FUR-NOV-10003257,576.534,11
OFF-AR-10000120,576.5304,16
FUR-FU-10001480,576.384,21
OFF-AP-10002057,576.126,10
OFF-EN-10000645,575.883,21
TEC-MA-10001016,575.82,6
OFF-PA-10003790,575.568,26
FUR-FU-10004748,575.46,12
FUR-FU-10000606,575.4168,13
TEC-AC-10004016,575.049,23
TEC-MA-10003986,574.575,5
FUR-TA-10001595,574.464,4
OFF-LA-10001474,573.9639999999999,20
TEC-PH-10004882,573.936,14
OFF-PA-10002319,573.648,16
OFF-AR-10002240,573.648,16
FUR-SAF-10001949,573.504,17
TEC-CO-10001531,573.2145,4
TEC-KON-10003116,573.12,10
TEC-PH-10000774,572.88,6
TEC-BEL-10000681,572.88,14
OFF-AR-10000953,572.88,22
TEC-MOT-10001178,572.52,4
TEC-EPS-10002523,572.424,6
OFF-AP-10003965,572.192,2
OFF-SME-10001853,571.923,36
TEC-AC-10003904,571.8299999999999,7
TEC-PH-10000011,571.714,34
OFF-EN-10004788,571.44,36
OFF-SU-10001722,571.3679999999999,24
OFF-WIL-10000146,571.356,13
FUR-SAF-10002253,571.254,8
TEC-AC-10004595,571.2,4
OFF-SME-10000520,571.2,14
TEC-CAN-10001571,570.96,4
OFF-FIS-10004915,570.96,13
OFF-EN-10002504,570.78,24
TEC-MEM-10001409,570.72,8
TEC-MA-10004617,570.5,7
TEC-MA-10002193,569.9,5
OFF-STI-10001651,569.88,12
FUR-CH-10002116,569.664,5
OFF-BI-10003883,569.64,62
TEC-MOT-10004136,569.322,7
OFF-ST-10003760,569.244,19
OFF-BI-10003876,569.24,19
OFF-ST-10000210,569.016,4
OFF-PA-10002196,568.8,26
OFF-BI-10000312,568.8,49
FUR-BAR-10004553,568.566,3
OFF-AR-10003096,568.192,24
OFF-EAT-10001933,568.134,14
OFF-SU-10001633,567.6,20
OFF-SU-10001132,566.8,23
TEC-MA-10003185,566.37,8
OFF-TEN-10000360,566.166,28
OFF-BI-10001191,566.076,75
OFF-BI-10002682,565.8849,14
OFF-SU-10003537,565.7850000000001,32
OFF-AP-10001885,565.76,22
OFF-AR-10003903,565.386,14
FUR-BUS-10004475,565.191,4
OFF-SU-10004279,565.11,15
OFF-EN-10003936,564.4200000000001,23
FUR-CH-10000005,563.904,2
TEC-AC-10003280,563.812,21
OFF-AP-10001458,563.472,11
FUR-FU-10000686,563.454,22
OFF-BI-10003951,563.325,20
FUR-FU-10003975,563.03,13
FUR-CH-10002543,562.944,14
OFF-SU-10001698,562.383,17
TEC-CO-10001450,561.8808,10
OFF-AR-10003957,561.0738,14
TEC-ENE-10001466,561.0,5
OFF-ACC-10004692,560.832,19
TEC-AC-10004557,560.31,19
OFF-BIN-10000837,560.28,29
FUR-CH-10004338,559.86,21
OFF-ST-10004015,558.9744,16
TEC-PH-10000019,558.912,4
OFF-AP-10000159,558.74,15
OFF-AR-10000703,558.72,32
TEC-AC-10004520,558.6,19
OFF-BI-10000894,558.09,57
TEC-PH-10001087,558.0,4
TEC-AC-10000057,557.814,19
OFF-BI-10000561,557.454,11
TEC-MA-10000374,557.2,7
OFF-EN-10001946,556.695,14
FUR-CH-10002053,556.605,10
TEC-AC-10002006,556.452,39
OFF-PA-10001323,556.29,21
FUR-FU-10000776,556.248,22
OFF-ST-10003017,555.9252,36
OFF-KLE-10002869,555.66,21
FUR-TA-10003963,555.138,4
OFF-EN-10001939,554.688,42
OFF-BI-10001765,554.24,22
FUR-CH-10003448,553.54,17
TEC-AC-10001197,553.172,11
OFF-BI-10000423,552.704,29
TEC-AC-10001876,552.48,9
OFF-PA-10001466,552.42,18
FUR-CH-10000470,552.24,2
FUR-NOV-10003195,552.1320000000001,11
FUR-CH-10003062,552.1320000000001,16
OFF-ST-10001414,551.916,7
TEC-AC-10001874,551.908,11
OFF-SU-10003234,551.88,14
OFF-PA-10002043,551.88,12
FUR-FU-10002759,551.448,36
OFF-PA-10001327,550.962,16
TEC-AC-10003034,550.5906,13
OFF-BI-10004177,550.48,29
OFF-EN-10000968,550.395,19
OFF-PA-10001091,550.368,32
FUR-BO-10004316,549.9359999999999,4
TEC-AC-10004901,549.89,13
FUR-CH-10002435,549.54,2
OFF-ACM-10003510,549.504,24
FUR-BO-10004371,549.48,5
FUR-CH-10003559,549.38,15
OFF-ST-10002028,549.36,4
OFF-AP-10003363,548.352,10
FUR-CH-10002816,547.83,3
OFF-PA-10002966,547.74,17
TEC-SAN-10000260,547.668,9
OFF-PA-10004854,547.4,20
TEC-AC-10002833,547.0395,21
OFF-AR-10002116,547.008,40
OFF-AP-10004336,546.816,12
OFF-SU-10001066,546.5961,24
TEC-SHA-10001413,546.48,10
TEC-SAM-10003948,546.36,7
OFF-SU-10001770,546.3414,26
OFF-GRE-10004604,546.312,11
FUR-FU-10001602,546.192,17
TEC-PH-10001468,546.06,3
TEC-PH-10004940,546.0,4
FUR-FU-10003447,545.616,24
FUR-TA-10002638,545.37,2
OFF-SU-10001086,545.1600000000001,25
FUR-TA-10003152,545.04,2
OFF-BI-10002794,545.034,22
TEC-PH-10002491,544.5600000000001,8
FUR-OFF-10003703,544.56,8
OFF-LA-10000425,544.4085,56
OFF-SU-10000496,544.1472,32
FUR-FU-10003662,544.1279999999999,14
OFF-ST-10004046,543.996,30
TEC-ENE-10000690,543.855,10
TEC-AC-10003399,543.6,15
OFF-PA-10001019,543.456,32
OFF-AVE-10004909,543.345,22
OFF-AR-10000505,543.345,50
FUR-FU-10002250,543.1086,12
OFF-SU-10000375,543.0975,19
FUR-FU-10000913,543.039,18
TEC-PH-10001552,542.984,52
TEC-SAM-10002496,542.652,5
OFF-ST-10004293,542.62,13
OFF-AP-10002229,542.619,8
OFF-ST-10003056,542.5,39
FUR-TEN-10003349,542.457,16
OFF-AVE-10002892,542.016,24
OFF-ENE-10002922,541.5,19
FUR-SAU-10002540,541.236,7
FUR-BO-10002853,540.804,9
OFF-EN-10004190,540.8,24
OFF-EN-10004895,540.675,16
FUR-TA-10004468,540.54,2
TEC-AC-10003861,540.4455,8
OFF-AR-10004456,540.183,29
OFF-BIC-10004826,539.7,13
FUR-DEF-10002774,539.676,16
OFF-ST-10003990,539.616,37
OFF-BIC-10003680,539.505,36
OFF-AR-10002538,539.24,17
OFF-AR-10001694,538.88,16
FUR-CH-10002542,538.704,10
OFF-SU-10002357,538.59,13
OFF-EN-10000657,538.5885000000001,28
FUR-TA-10000670,538.56,2
OFF-BI-10003142,538.4214,45
OFF-PA-10003656,538.152,21
FUR-FU-10002019,538.044,12
OFF-STA-10002791,537.9929999999999,12
OFF-AR-10002672,537.795,32
TEC-AC-10002370,537.688,31
OFF-FEL-10004974,537.6,25
FUR-LES-10000904,537.6,2
TEC-CO-10004081,537.48612,9
OFF-BI-10002190,537.24,39
TEC-OKI-10003868,537.0,4
TEC-PH-10004800,536.76,8
OFF-ST-10004341,536.64,4
OFF-AP-10000935,536.64,11
OFF-BI-10001028,536.2863,22
TEC-BRO-10000773,536.142,5
OFF-AR-10004986,536.13,37
TEC-AC-10003116,536.05,32
FUR-FU-10004018,536.04,36
TEC-PH-10004714,536.001,9
FUR-TA-10004416,535.8,2
TEC-KON-10002050,535.68,2
TEC-AC-10003964,535.3,21
TEC-AC-10002901,535.23,19
FUR-SAU-10002714,535.14,5
FUR-CH-10003282,534.9738,13
OFF-GRE-10001059,534.6,18
FUR-CH-10000233,534.392,18
FUR-SAF-10001322,534.384,8
FUR-CHR-10001784,534.18,2
FUR-TA-10000073,533.799,3
OFF-AR-10000491,533.736,36
FUR-RUB-10002945,533.643,11
OFF-AR-10004602,533.3679999999999,25
OFF-ST-10003810,533.0925,34
OFF-FA-10002241,532.9836,30
FUR-HON-10003412,532.8,1
TEC-PH-10003994,532.56,8
FUR-FU-10000361,532.2239999999999,15
OFF-BI-10003684,532.158,44
FUR-FU-10003535,531.948,21
TEC-AC-10001295,531.804,6
OFF-AR-10002067,531.712,27
OFF-STO-10004779,531.6899999999999,37
OFF-BI-10001192,531.6,40
FUR-BEV-10000326,531.18,1
OFF-EN-10000328,530.4689999999999,33
FUR-SAF-10002121,529.92,4
TEC-MA-10000858,529.8,2
TEC-AC-10003081,529.76,35
FUR-TA-10004531,529.32,3
OFF-AP-10004825,529.254,11
OFF-AP-10002872,529.2,16
TEC-AC-10003294,528.58,19
OFF-PA-10002477,528.4110000000001,23
OFF-BIN-10000772,528.345,19
TEC-AC-10003738,528.3199999999999,22
TEC-AC-10004144,527.82,12
FUR-FU-10000267,527.778,12
TEC-PH-10002222,527.6025,8
OFF-LA-10003396,527.4801,46
OFF-PA-10004353,527.472,28
OFF-PA-10004267,527.3100000000001,29
OFF-SU-10003522,527.2371,19
OFF-BI-10002429,526.612,46
OFF-HOO-10002752,526.26,1
TEC-ENE-10003801,525.798,14
OFF-PA-10001170,525.64,17
OFF-SAN-10002873,525.6,10
OFF-FEL-10003785,524.88,9
TEC-CO-10003597,524.58,2
OFF-BI-10003585,524.552,31
TEC-KON-10000302,524.52,7
OFF-EN-10002784,523.998,25
TEC-CO-10001864,523.8,6
TEC-BEL-10001971,522.66,13
OFF-STI-10003234,522.66,16
TEC-AC-10000575,522.58,12
OFF-SU-10003739,522.4300000000001,30
OFF-BI-10003022,522.24,29
OFF-AR-10001678,521.808,24
OFF-BI-10004628,521.22,34
OFF-FA-10002719,521.2040000000001,52
TEC-CO-10001741,520.98,2
FUR-CH-10002273,520.776,6
TEC-MA-10002029,520.29,5
OFF-KRA-10001807,520.02,18
FUR-TA-10001866,519.941,4
TEC-PH-10000810,519.72,9
TEC-ENE-10004509,519.66,2
OFF-ST-10003132,519.552,31
OFF-STI-10000305,519.3720000000001,15
FUR-OFF-10001552,519.21,9
FUR-RUB-10002507,519.12,23
FUR-FU-10001495,519.0899999999999,11
OFF-SME-10002417,519.057,12
OFF-ST-10000636,518.9399999999999,32
FUR-FU-10002803,518.847,25
OFF-ACC-10002343,518.568,26
FUR-BAR-10004561,518.4,1
OFF-ST-10001321,518.112,35
TEC-MA-10000258,518.0694,2
OFF-LA-10003923,518.0,37
TEC-AC-10003180,517.92,2
TEC-AC-10001172,517.792,23
OFF-BI-10002424,517.677,43
FUR-FU-10003605,517.5144,26
TEC-AC-10002364,517.08,2
OFF-FEL-10001792,517.0409999999999,27
TEC-KON-10004519,516.96,6
OFF-PA-10002120,516.624,10
TEC-PH-10004912,516.53,11
OFF-AP-10002350,516.216,29
TEC-CO-10001371,515.916,5
TEC-PH-10004896,515.828,20
OFF-ST-10003750,515.808,19
OFF-AR-10003179,515.804,44
OFF-AP-10001154,515.79,11
OFF-ST-10004374,515.52,4
FUR-FU-10004952,514.556,13
OFF-AR-10000481,514.504,32
OFF-ST-10001366,514.2528,20
OFF-SU-10001351,514.14,22
OFF-PA-10002373,514.026,35
FUR-FU-10000758,513.712,23
TEC-AC-10003044,513.5,17
FUR-CH-10000013,513.435,9
TEC-AC-10003469,513.12,2
OFF-SU-10001813,513.0840000000001,34
OFF-PA-10000026,512.928,12
OFF-GLO-10000016,512.82,11
OFF-BI-10001650,512.808,20
TEC-SAM-10003891,512.4,11
TEC-AC-10002148,512.28,9
OFF-PA-10000176,512.1899999999999,30
TEC-AC-10004117,512.16,16
OFF-ELD-10003918,511.995,34
OFF-AR-10001955,511.872,28
OFF-PA-10002539,511.58799999999997,18
FUR-TA-10000075,511.44,4
TEC-PH-10000014,510.912,11
TEC-MEM-10003743,510.873,12
FUR-CH-10003623,510.784,10
FUR-NOV-10002333,510.71999999999997,9
OFF-PA-10002109,510.688,30
FUR-FU-10004152,510.56999999999994,13
OFF-ST-10000300,510.39,35
OFF-ST-10001890,510.34,19
OFF-BI-10001507,510.158,55
TEC-SHA-10004151,510.12,3
FUR-TEN-10000407,510.12,12
OFF-BI-10004240,509.8221,12
OFF-ST-10004703,509.64,25
FUR-IKE-10002268,509.40000000000003,3
OFF-SME-10004247,509.184,13
TEC-PAN-10000878,509.04,9
OFF-PA-10000302,508.872,21
FUR-FU-10004474,508.776,19
FUR-FU-10003623,508.728,21
OFF-BI-10001312,508.68,18
FUR-TA-10001744,508.38,2
FUR-LES-10000488,508.38,2
TEC-SHA-10004184,508.26,5
OFF-ST-10000496,508.212,35
OFF-BI-10004448,507.96,38
OFF-BIC-10003800,507.675,23
OFF-AR-10000316,507.525,52
FUR-CH-10004040,507.384,6
OFF-PA-10002520,507.15,11
OFF-SU-10002785,507.0,17
TEC-AC-10003571,506.352,18
OFF-KLE-10001644,506.292,13
TEC-MA-10001031,506.28,3
OFF-EN-10002015,506.079,23
OFF-BI-10002841,505.86400000000003,17
TEC-PH-10000342,505.476,10
OFF-SU-10004938,505.404,14
FUR-DEF-10003551,505.20000000000005,10
OFF-PA-10002652,505.02,19
OFF-SAN-10001546,504.9,17
TEC-CO-10001937,504.82832,4
OFF-AR-10002605,504.79200000000003,17
TEC-PH-10001824,504.36,4
OFF-BI-10001510,504.24,33
FUR-SAU-10000745,504.09000000000003,3
FUR-TA-10004817,504.0,4
FUR-LES-10004420,504.0,2
FUR-DEF-10003315,503.979,11
OFF-FEL-10002399,503.808,29
OFF-PA-10000776,503.664,13
TEC-AC-10004221,503.424,5
TEC-AC-10000023,503.28,24
TEC-MA-10001279,502.8,10
OFF-EN-10003550,501.9,14
OFF-PA-10003823,501.87600000000003,18
OFF-PA-10000659,501.392,39
OFF-SU-10002306,501.31980000000004,25
TEC-AC-10002670,501.16499999999996,23
OFF-KIT-10000717,500.76,6
FUR-FU-10003039,500.308,14
OFF-PA-10002927,500.02,23
TEC-AC-10003289,499.75,26
OFF-PA-10004034,499.68,24
OFF-PA-10003134,499.616,12
OFF-GRE-10002561,499.59,21
TEC-SAN-10004721,498.15000000000003,9
TEC-MOT-10002372,498.066,5
TEC-BRO-10000381,497.874,5
TEC-LOG-10003634,497.328,11
OFF-SU-10000066,496.8,26
OFF-EN-10004989,496.8,30
TEC-PH-10000193,496.584,12
FUR-FU-10000295,496.296,34
TEC-AC-10003463,496.26,9
OFF-AR-10004042,496.248,30
OFF-WIL-10000777,496.125,21
OFF-AR-10000219,496.125,33
OFF-BI-10000778,496.018,15
OFF-AR-10003384,495.9,29
TEC-PH-10000439,495.87600000000003,15
OFF-HOO-10004188,495.612,8
TEC-AC-10002600,495.6,9
FUR-ADV-10002601,495.36,11
OFF-AR-10003691,494.68,20
TEC-HEW-10004172,494.247,2
TEC-AC-10001703,493.695,9
FUR-DAN-10002741,493.68,4
FUR-BO-10000533,493.68,4
FUR-CH-10004355,492.822,5
OFF-SU-10004435,492.69,11
TEC-AC-10000927,491.83599999999996,17
TEC-KON-10002482,491.706,9
OFF-STI-10002040,491.7,34
TEC-PH-10003095,491.68,27
FUR-TA-10003594,491.456,2
OFF-KIT-10002678,491.418,10
OFF-AR-10001952,490.58729999999997,11
OFF-BI-10001754,490.34999999999997,35
FUR-BO-10004135,490.32,6
OFF-SAN-10004339,490.287,29
OFF-IBI-10000951,490.035,39
OFF-AR-10001132,490.0122,24
OFF-BI-10002517,489.98400000000004,51
FUR-HON-10003080,489.81,1
OFF-PA-10000167,489.48400000000004,18
FUR-BO-10004360,489.37919999999997,4
TEC-PH-10003752,489.15,10
OFF-EN-10004744,489.0858,14
OFF-AP-10002223,489.05999999999995,19
OFF-EN-10004483,488.904,32
TEC-AC-10003947,488.88,6
TEC-MA-10001991,488.3904,11
TEC-PH-10000141,488.326,11
OFF-SU-10003229,488.07,11
FUR-FU-10000889,488.0568,10
FUR-FU-10001746,487.845,20
TEC-AC-10004188,487.72200000000004,11
OFF-BI-10002289,487.62,37
FUR-FU-10000076,487.512,27
OFF-BI-10004001,487.344,42
TEC-AC-10001032,487.30499999999995,15
OFF-ST-10004019,487.2192,17
OFF-AR-10001812,487.2,32
OFF-AR-10004594,486.88,18
OFF-FA-10000353,486.6075,45
OFF-PA-10003517,486.4,30
FUR-BO-10004917,486.36,4
OFF-FA-10002895,486.248,49
OFF-AR-10002665,485.982,22
OFF-BI-10004553,485.8824,39
OFF-BIC-10002942,485.76,26
OFF-PA-10003303,485.625,18
FUR-FU-10004459,485.298,13
OFF-AP-10003007,484.80719999999997,7
OFF-KRA-10000916,484.632,12
FUR-BO-10001507,484.52,2
FUR-SAU-10000209,484.308,4
TEC-PAN-10001172,484.08,11
FUR-FU-10000612,483.91200000000003,5
OFF-SU-10003892,483.84,22
TEC-AC-10001243,483.48,12
FUR-HON-10000339,483.48,12
OFF-ST-10002370,483.414,24
FUR-BO-10000791,483.2,5
TEC-MA-10004116,483.024,2
TEC-KON-10001017,482.64,4
TEC-PH-10003698,482.265,5
OFF-EN-10002789,482.25,25
TEC-AC-10003343,481.44,17
TEC-PH-10001615,481.234,17
OFF-EN-10001882,480.7785,24
OFF-ST-10002583,480.70399999999995,16
OFF-BI-10001293,480.67499999999995,19
OFF-EN-10000755,480.48,24
OFF-KIT-10000964,480.27,7
TEC-MA-10002790,479.988,2
TEC-MA-10002464,479.898,2
TEC-AC-10004420,479.72,4
OFF-FA-10001596,479.562,33
OFF-ST-10004097,479.556,40
TEC-PH-10003405,479.304,12
FUR-OFF-10002740,479.19599999999997,7
OFF-EN-10004941,478.75320000000005,25
OFF-AR-10003875,478.74060000000003,38
OFF-PA-10000540,478.72,24
OFF-EN-10000128,478.2,14
TEC-AC-10003038,477.93,57
TEC-PH-10001300,477.66,24
OFF-AP-10002360,477.62,15
OFF-ST-10004800,477.24,44
FUR-FU-10001343,477.1008,20
OFF-PA-10001685,476.988,56
OFF-SAN-10001128,476.40299999999996,52
OFF-AR-10000588,476.16,26
OFF-AR-10001061,476.09999999999997,16
OFF-PA-10002073,475.9452,24
TEC-ENE-10004192,475.722,7
OFF-PA-10001686,475.44,28
OFF-FIS-10001797,475.38000000000005,17
TEC-PH-10000586,475.128,8
OFF-STA-10004327,475.08,27
OFF-BI-10000517,475.08,48
OFF-ST-10004159,474.984,4
OFF-ELD-10004625,474.903,12
OFF-SU-10004888,474.90000000000003,10
OFF-PA-10001869,474.6,14
TEC-PAN-10004651,474.525,7
OFF-PA-10003115,474.525,18
OFF-SU-10001923,474.176,26
FUR-FU-10004596,474.012,24
FUR-FU-10002549,473.478,10
FUR-BO-10000807,473.04,4
TEC-KON-10003726,472.95899999999995,4
TEC-AC-10002756,472.58399999999995,9
TEC-HP -10001905,472.302,5
TEC-MEM-10001436,471.408,6
FUR-BUS-10004336,471.162,5
OFF-SU-10001869,470.5545,26
FUR-CH-10002417,470.232,6
OFF-AP-10001335,470.1762,6
OFF-ST-10004464,470.106,10
OFF-PA-10003571,470.09999999999997,17
OFF-AP-10003850,470.016,8
OFF-AR-10001708,469.476,10
TEC-AC-10001284,469.402,24
OFF-EN-10001755,469.248,26
OFF-PA-10000382,468.624,16
FUR-FU-10000305,468.468,7
OFF-AR-10004303,468.42,25
OFF-AP-10003956,468.384,10
OFF-SU-10001879,468.09,12
OFF-PA-10003139,468.0192,29
TEC-PH-10004522,467.92,11
FUR-FU-10000193,467.712,20
TEC-AC-10001267,467.21999999999997,18
FUR-FU-10002878,467.072,17
OFF-AR-10003684,466.752,10
OFF-AR-10002022,466.578,10
OFF-ST-10002386,466.56000000000006,12
OFF-BI-10001304,466.56,24
OFF-BI-10000871,466.5045,43
OFF-BI-10004230,466.29,20
TEC-PH-10004915,466.2,6
OFF-BIC-10000718,466.158,16
OFF-BI-10001658,466.004,34
TEC-MA-10002930,465.64500000000004,14
OFF-PA-10001470,465.5,26
OFF-FA-10004878,465.348,28
OFF-EN-10004899,465.21200000000005,23
FUR-BO-10000008,465.156,2
FUR-FU-10002979,465.0,4
FUR-DEF-10002865,464.904,29
OFF-AP-10001941,464.8,7
OFF-AP-10000534,464.778,6
FUR-TA-10001090,464.67,5
OFF-AP-10003021,464.5344,1
FUR-FU-10000641,464.44,17
OFF-AP-10002892,464.196,22
FUR-TA-10003568,464.128,2
OFF-EN-10001975,464.1012,29
OFF-SU-10003924,464.091,16
OFF-LA-10000707,464.088,53
TEC-CIS-10000351,464.04,3
OFF-EN-10000788,463.83000000000004,22
FUR-FU-10003374,463.79600000000005,11
FUR-FU-10000714,463.78499999999997,28
OFF-AR-10002797,463.68,33
OFF-AP-10000258,463.50600000000003,7
FUR-RUB-10001380,463.404,11
TEC-AC-10003921,463.176,14
FUR-FU-10002223,462.807,19
TEC-STA-10001232,462.76800000000003,9
OFF-AR-10004348,462.63599999999997,15
OFF-EN-10003175,462.336,28
OFF-ST-10001228,462.328,36
OFF-BI-10003277,462.075,36
TEC-AC-10004855,461.868,16
OFF-SU-10001703,461.76,13
OFF-LA-10002806,461.5083,46
OFF-ST-10002463,460.8,20
OFF-ST-10000442,460.79999999999995,32
OFF-SU-10004446,460.704,37
TEC-APP-10004469,460.35,4
OFF-AR-10001615,460.288,25
FUR-TA-10004957,460.1688,2
FUR-OFF-10003104,460.152,9
OFF-FA-10002247,460.0395,38
OFF-SU-10003803,460.0308,12
OFF-PA-10000383,459.888,20
FUR-FU-10002818,459.882,30
TEC-AC-10001728,459.648,20
OFF-ST-10004185,459.36,14
OFF-AP-10001049,459.14,11
OFF-ST-10001328,459.096,31
OFF-BI-10000308,459.0,34
OFF-ELI-10001351,458.874,13
OFF-SU-10000898,458.7,36
OFF-AR-10004068,458.658,17
OFF-PA-10000241,458.504,16
OFF-PA-10004815,458.3106,20
FUR-FU-10004955,458.304,16
FUR-TA-10001289,458.16,1
OFF-ST-10001558,457.96799999999996,31
OFF-BI-10003114,457.845,71
OFF-AP-10001723,457.488,8
FUR-CH-10004007,457.392,6
OFF-ST-10004382,456.96799999999996,31
FUR-TA-10004544,456.552,8
OFF-PA-10000318,456.472,31
OFF-EN-10000898,456.192,16
OFF-SAN-10003285,456.084,40
FUR-HON-10002424,455.952,7
TEC-PH-10003980,455.8,5
TEC-SAN-10002954,455.64,4
OFF-BI-10003724,455.52000000000004,55
FUR-FU-10001095,455.456,24
FUR-FU-10000629,455.07,34
TEC-MA-10004954,454.96860000000004,13
OFF-FA-10002066,454.71,23
OFF-SU-10004663,454.608,27
OFF-SAN-10003041,454.596,19
FUR-FU-10004617,454.464,26
TEC-AC-10004434,454.02,23
OFF-SU-10000914,453.861,30
TEC-PH-10000298,453.6,6
OFF-BIN-10000561,453.39,31
TEC-AC-10002702,453.1878,6
TEC-MA-10001607,453.1275,7
OFF-AP-10002495,452.96500000000003,8
OFF-AR-10003123,452.844,15
OFF-ST-10001576,452.78999999999996,23
FUR-FU-10000502,452.78999999999996,20
OFF-AR-10004009,452.661,25
OFF-PA-10001722,452.58,19
OFF-BI-10000315,451.962,35
OFF-EN-10001771,451.8,19
OFF-EN-10000897,451.8,12
OFF-HOO-10003269,451.656,9
OFF-LA-10003283,450.9,58
OFF-EN-10002465,450.78,22
FUR-FU-10001078,450.306,10
TEC-MA-10002109,449.97,4
OFF-BI-10000282,449.96999999999997,31
FUR-FU-10002665,449.86830000000003,27
OFF-ST-10003638,449.664,21
TEC-APP-10002310,449.65799999999996,8
FUR-BO-10001872,449.496,6
OFF-AP-10002403,448.902,14
OFF-SU-10002573,448.76800000000003,26
OFF-EN-10002313,448.2,13
OFF-EN-10002140,448.1676,33
TEC-NOK-10003341,448.164,10
TEC-MA-10003246,447.968,4
OFF-EN-10002410,447.849,19
OFF-SU-10001552,447.72,16
OFF-BIN-10001257,447.264,13
TEC-STA-10001407,447.12,6
FUR-HAR-10003548,447.09000000000003,7
TEC-PH-10002119,446.94,6
FUR-SAF-10002400,446.76,3
OFF-ELD-10002240,446.406,10
OFF-ST-10001598,446.08,46
FUR-FU-10002848,445.8741,20
TEC-AC-10000284,445.82219999999995,12
FUR-TA-10003576,445.326,2
OFF-BI-10003397,445.26,28
OFF-AME-10000851,445.107,12
TEC-CAN-10001789,445.02599999999995,3
OFF-BI-10000124,444.744,63
OFF-AP-10001975,444.624,6
OFF-AR-10002956,444.60200000000003,23
OFF-AR-10001073,444.528,23
OFF-PA-10003832,444.44800000000004,28
FUR-BO-10000616,444.312,6
OFF-ST-10002485,443.996,22
OFF-PA-10001977,443.84,9
OFF-IBI-10000099,443.71799999999996,31
TEC-AC-10002217,443.68,25
OFF-AR-10000804,443.592,28
FUR-FU-10004903,443.52,30
OFF-FA-10000467,443.44,49
FUR-FU-10002094,443.256,10
OFF-AP-10000490,443.2161,11
OFF-BI-10000563,443.088,64
OFF-SU-10001690,442.65,17
TEC-PH-10003589,442.554,29
OFF-FA-10001097,442.365,39
